,category,sentiment,timestamp_str,score,timestamp
6139,therapy and mental health support,POSITIVE,2025-01-13T15:34:58Z,0.6367652416229248,2025-01-13 15:34:58+00:00
6140,mental health experiences,POSITIVE,2025-01-13T15:34:58Z,0.8430763483047485,2025-01-13 15:34:58+00:00
6141,mindfulness and mental wellness,POSITIVE,2025-01-13T15:34:58Z,0.9480469822883606,2025-01-13 15:34:58+00:00
6142,anxiety and stress management,POSITIVE,2025-01-13T15:34:58Z,0.3130080699920654,2025-01-13 15:34:58+00:00
6143,mental health education,POSITIVE,2025-01-13T15:34:58Z,0.7223601341247559,2025-01-13 15:34:58+00:00
6144,motivation and mental strength,POSITIVE,2025-01-13T15:34:58Z,0.9386425614356996,2025-01-13 15:34:58+00:00
6145,addiction awareness and recovery,POSITIVE,2025-01-13T15:34:58Z,0.9587987661361694,2025-01-13 15:34:58+00:00
6146,addiction awareness and recovery,POSITIVE,2025-01-13T16:51:41Z,0.7745308876037598,2025-01-13 16:51:41+00:00
6147,social anxiety and relationships,POSITIVE,2025-01-13T16:51:41Z,0.4853529334068298,2025-01-13 16:51:41+00:00
6148,depression and emotional support,POSITIVE,2025-01-13T16:51:41Z,0.4980002343654632,2025-01-13 16:51:41+00:00
6149,work-life balance and burnout,POSITIVE,2025-01-13T16:51:41Z,0.654970109462738,2025-01-13 16:51:41+00:00
6150,self-care practices,POSITIVE,2025-01-13T16:51:41Z,0.8492467403411865,2025-01-13 16:51:41+00:00
6151,self-improvement and personal growth,POSITIVE,2025-01-13T16:51:41Z,0.9533859491348268,2025-01-13 16:51:41+00:00
6152,trauma awareness and healing,POSITIVE,2025-01-13T16:51:41Z,0.6480894088745117,2025-01-13 16:51:41+00:00
6153,sleep and mental wellness,POSITIVE,2025-01-13T16:51:41Z,0.419197529554367,2025-01-13 16:51:41+00:00
6154,emotional health discussion,POSITIVE,2025-01-13T16:51:41Z,0.6606754064559937,2025-01-13 16:51:41+00:00
6155,motivation and mental strength,POSITIVE,2025-01-13T16:51:41Z,0.9421533942222596,2025-01-13 16:51:41+00:00
6156,mindfulness and mental wellness,POSITIVE,2025-01-13T16:51:41Z,0.9049698710441588,2025-01-13 16:51:41+00:00
6157,mental health experiences,POSITIVE,2025-01-13T16:51:41Z,0.888936460018158,2025-01-13 16:51:41+00:00
6158,therapy and mental health support,POSITIVE,2025-01-13T16:51:41Z,0.7895312309265137,2025-01-13 16:51:41+00:00
6159,mental health education,POSITIVE,2025-01-13T16:51:41Z,0.7897811532020569,2025-01-13 16:51:41+00:00
6160,anxiety and stress management,POSITIVE,2025-01-13T16:51:41Z,0.4850100576877594,2025-01-13 16:51:41+00:00
6161,anxiety and stress management,POSITIVE,2025-01-13T16:52:00Z,0.4337960183620453,2025-01-13 16:52:00+00:00
6162,sleep and mental wellness,POSITIVE,2025-01-13T16:52:00Z,0.7179087400436401,2025-01-13 16:52:00+00:00
6163,work-life balance and burnout,POSITIVE,2025-01-13T16:52:00Z,0.6055948734283447,2025-01-13 16:52:00+00:00
6164,addiction awareness and recovery,POSITIVE,2025-01-13T16:52:00Z,0.81532883644104,2025-01-13 16:52:00+00:00
6165,depression and emotional support,POSITIVE,2025-01-13T16:52:00Z,0.4760430157184601,2025-01-13 16:52:00+00:00
6166,social anxiety and relationships,POSITIVE,2025-01-13T16:52:00Z,0.4618042707443237,2025-01-13 16:52:00+00:00
6167,trauma awareness and healing,POSITIVE,2025-01-13T16:52:00Z,0.7184438705444336,2025-01-13 16:52:00+00:00
6168,self-improvement and personal growth,POSITIVE,2025-01-13T16:52:00Z,0.937245786190033,2025-01-13 16:52:00+00:00
6169,self-care practices,POSITIVE,2025-01-13T16:52:00Z,0.8962339758872986,2025-01-13 16:52:00+00:00
6170,mental health education,POSITIVE,2025-01-13T16:52:00Z,0.802155613899231,2025-01-13 16:52:00+00:00
6171,mindfulness and mental wellness,POSITIVE,2025-01-13T16:52:00Z,0.9554153084754944,2025-01-13 16:52:00+00:00
6172,motivation and mental strength,POSITIVE,2025-01-13T16:52:00Z,0.9326468110084534,2025-01-13 16:52:00+00:00
6173,emotional health discussion,POSITIVE,2025-01-13T16:52:00Z,0.7514554262161255,2025-01-13 16:52:00+00:00
6174,therapy and mental health support,POSITIVE,2025-01-13T16:52:00Z,0.7696779370307922,2025-01-13 16:52:00+00:00
6175,mental health experiences,POSITIVE,2025-01-13T16:52:00Z,0.8980541229248047,2025-01-13 16:52:00+00:00
6176,mental health experiences,POSITIVE,2025-01-13T16:55:31Z,0.9193647503852844,2025-01-13 16:55:31+00:00
6177,self-improvement and personal growth,POSITIVE,2025-01-13T16:55:31Z,0.9188792705535888,2025-01-13 16:55:31+00:00
6178,addiction awareness and recovery,POSITIVE,2025-01-13T16:55:31Z,0.7430702447891235,2025-01-13 16:55:31+00:00
6179,anxiety and stress management,POSITIVE,2025-01-13T16:55:31Z,0.3927031457424164,2025-01-13 16:55:31+00:00
6180,work-life balance and burnout,POSITIVE,2025-01-13T16:55:31Z,0.5131710767745972,2025-01-13 16:55:31+00:00
6181,sleep and mental wellness,POSITIVE,2025-01-13T16:55:31Z,0.4957089424133301,2025-01-13 16:55:31+00:00
6182,trauma awareness and healing,POSITIVE,2025-01-13T16:55:31Z,0.6775270700454712,2025-01-13 16:55:31+00:00
6183,social anxiety and relationships,POSITIVE,2025-01-13T16:55:31Z,0.5421684384346008,2025-01-13 16:55:31+00:00
6184,depression and emotional support,POSITIVE,2025-01-13T16:55:31Z,0.4800028204917907,2025-01-13 16:55:31+00:00
6185,therapy and mental health support,POSITIVE,2025-01-13T16:55:31Z,0.741806149482727,2025-01-13 16:55:31+00:00
6186,mindfulness and mental wellness,POSITIVE,2025-01-13T16:55:31Z,0.9102094769477844,2025-01-13 16:55:31+00:00
6187,mental health education,POSITIVE,2025-01-13T16:55:31Z,0.8108385801315308,2025-01-13 16:55:31+00:00
6188,self-care practices,POSITIVE,2025-01-13T16:55:31Z,0.84739750623703,2025-01-13 16:55:31+00:00
6189,emotional health discussion,POSITIVE,2025-01-13T16:55:31Z,0.738168478012085,2025-01-13 16:55:31+00:00
6190,motivation and mental strength,POSITIVE,2025-01-13T16:55:31Z,0.9270659685134888,2025-01-13 16:55:31+00:00
6191,motivation and mental strength,POSITIVE,2025-01-13T16:55:52Z,0.89669269323349,2025-01-13 16:55:52+00:00
6192,social anxiety and relationships,POSITIVE,2025-01-13T16:55:52Z,0.3683984279632568,2025-01-13 16:55:52+00:00
6193,anxiety and stress management,POSITIVE,2025-01-13T16:55:52Z,0.3811954855918884,2025-01-13 16:55:52+00:00
6194,mental health experiences,POSITIVE,2025-01-13T16:55:52Z,0.9082242250442504,2025-01-13 16:55:52+00:00
6195,addiction awareness and recovery,POSITIVE,2025-01-13T16:55:52Z,0.793918251991272,2025-01-13 16:55:52+00:00
6196,self-improvement and personal growth,POSITIVE,2025-01-13T16:55:52Z,0.9311134815216064,2025-01-13 16:55:52+00:00
6197,trauma awareness and healing,POSITIVE,2025-01-13T16:55:52Z,0.684155285358429,2025-01-13 16:55:52+00:00
6198,sleep and mental wellness,POSITIVE,2025-01-13T16:55:52Z,0.438669353723526,2025-01-13 16:55:52+00:00
6199,work-life balance and burnout,POSITIVE,2025-01-13T16:55:52Z,0.6500321626663208,2025-01-13 16:55:52+00:00
6200,emotional health discussion,POSITIVE,2025-01-13T16:55:52Z,0.6777240037918091,2025-01-13 16:55:52+00:00
6201,mindfulness and mental wellness,POSITIVE,2025-01-13T16:55:52Z,0.8619959354400635,2025-01-13 16:55:52+00:00
6202,therapy and mental health support,POSITIVE,2025-01-13T16:55:52Z,0.7734033465385437,2025-01-13 16:55:52+00:00
6203,depression and emotional support,POSITIVE,2025-01-13T16:55:52Z,0.4401582181453705,2025-01-13 16:55:52+00:00
6204,self-care practices,POSITIVE,2025-01-13T16:55:52Z,0.8409059047698975,2025-01-13 16:55:52+00:00
6205,mental health education,POSITIVE,2025-01-13T16:55:52Z,0.7807348370552063,2025-01-13 16:55:52+00:00
6206,mental health education,POSITIVE,2025-01-13T17:01:05Z,0.5796704292297363,2025-01-13 17:01:05+00:00
6207,mental health experiences,POSITIVE,2025-01-13T17:01:05Z,0.789922297000885,2025-01-13 17:01:05+00:00
6208,motivation and mental strength,POSITIVE,2025-01-13T17:01:05Z,0.8809649348258972,2025-01-13 17:01:05+00:00
6209,trauma awareness and healing,POSITIVE,2025-01-13T17:01:05Z,0.3780882060527801,2025-01-13 17:01:05+00:00
6210,self-improvement and personal growth,POSITIVE,2025-01-13T17:01:05Z,0.8750349283218384,2025-01-13 17:01:05+00:00
6211,addiction awareness and recovery,POSITIVE,2025-01-13T17:01:05Z,0.5214185118675232,2025-01-13 17:01:05+00:00
6212,self-care practices,POSITIVE,2025-01-13T17:01:05Z,0.7438952326774597,2025-01-13 17:01:05+00:00
6213,mindfulness and mental wellness,POSITIVE,2025-01-13T17:01:05Z,0.780074954032898,2025-01-13 17:01:05+00:00
6214,emotional health discussion,POSITIVE,2025-01-13T17:01:05Z,0.5324727296829224,2025-01-13 17:01:05+00:00
6215,work-life balance and burnout,POSITIVE,2025-01-13T17:01:05Z,0.4543230235576629,2025-01-13 17:01:05+00:00
6216,therapy and mental health support,POSITIVE,2025-01-13T17:01:05Z,0.5763550400733948,2025-01-13 17:01:05+00:00
6217,therapy and mental health support,NEGATIVE,2025-01-13T17:11:06Z,0.4319178164005279,2025-01-13 17:11:06+00:00
6218,self-improvement and personal growth,NEGATIVE,2025-01-13T17:11:06Z,0.878388524055481,2025-01-13 17:11:06+00:00
6219,mental health education,NEGATIVE,2025-01-13T17:11:06Z,0.5415287017822266,2025-01-13 17:11:06+00:00
6220,sleep and mental wellness,NEGATIVE,2025-01-13T17:11:06Z,0.4150626063346863,2025-01-13 17:11:06+00:00
6221,social anxiety and relationships,NEGATIVE,2025-01-13T17:11:06Z,0.3634067177772522,2025-01-13 17:11:06+00:00
6222,trauma awareness and healing,NEGATIVE,2025-01-13T17:11:06Z,0.4711940586566925,2025-01-13 17:11:06+00:00
6223,motivation and mental strength,NEGATIVE,2025-01-13T17:11:06Z,0.7963384389877319,2025-01-13 17:11:06+00:00
6224,mental health experiences,NEGATIVE,2025-01-13T17:11:06Z,0.7458487749099731,2025-01-13 17:11:06+00:00
6225,work-life balance and burnout,NEGATIVE,2025-01-13T17:11:06Z,0.5229955911636353,2025-01-13 17:11:06+00:00
6226,mindfulness and mental wellness,NEGATIVE,2025-01-13T17:11:06Z,0.8131832480430603,2025-01-13 17:11:06+00:00
6227,self-care practices,NEGATIVE,2025-01-13T17:11:06Z,0.716008186340332,2025-01-13 17:11:06+00:00
6228,addiction awareness and recovery,NEGATIVE,2025-01-13T17:11:06Z,0.564858078956604,2025-01-13 17:11:06+00:00
6229,emotional health discussion,NEGATIVE,2025-01-13T17:11:06Z,0.50519859790802,2025-01-13 17:11:06+00:00
6230,emotional health discussion,POSITIVE,2025-01-13T17:11:08Z,0.8292201161384583,2025-01-13 17:11:08+00:00
6231,motivation and mental strength,POSITIVE,2025-01-13T17:11:08Z,0.954830288887024,2025-01-13 17:11:08+00:00
6232,mental health education,POSITIVE,2025-01-13T17:11:08Z,0.7236413955688477,2025-01-13 17:11:08+00:00
6233,therapy and mental health support,POSITIVE,2025-01-13T17:11:08Z,0.7669616937637329,2025-01-13 17:11:08+00:00
6234,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:08Z,0.958851993083954,2025-01-13 17:11:08+00:00
6235,anxiety and stress management,POSITIVE,2025-01-13T17:11:08Z,0.4350043535232544,2025-01-13 17:11:08+00:00
6236,trauma awareness and healing,POSITIVE,2025-01-13T17:11:08Z,0.6537413597106934,2025-01-13 17:11:08+00:00
6237,social anxiety and relationships,POSITIVE,2025-01-13T17:11:08Z,0.5679733753204346,2025-01-13 17:11:08+00:00
6238,sleep and mental wellness,POSITIVE,2025-01-13T17:11:08Z,0.4659014046192169,2025-01-13 17:11:08+00:00
6239,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:08Z,0.7905683517456055,2025-01-13 17:11:08+00:00
6240,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:08Z,0.955039918422699,2025-01-13 17:11:08+00:00
6241,work-life balance and burnout,POSITIVE,2025-01-13T17:11:08Z,0.303526371717453,2025-01-13 17:11:08+00:00
6242,mental health experiences,POSITIVE,2025-01-13T17:11:08Z,0.856158971786499,2025-01-13 17:11:08+00:00
6243,self-care practices,POSITIVE,2025-01-13T17:11:08Z,0.7551656365394592,2025-01-13 17:11:08+00:00
6244,depression and emotional support,POSITIVE,2025-01-13T17:11:08Z,0.704474687576294,2025-01-13 17:11:08+00:00
6245,social anxiety and relationships,POSITIVE,2025-01-13T17:11:09Z,0.3774846196174621,2025-01-13 17:11:09+00:00
6246,therapy and mental health support,POSITIVE,2025-01-13T17:11:09Z,0.4887763857841491,2025-01-13 17:11:09+00:00
6247,emotional health discussion,POSITIVE,2025-01-13T17:11:09Z,0.6333844661712646,2025-01-13 17:11:09+00:00
6248,mental health education,POSITIVE,2025-01-13T17:11:09Z,0.6318377256393433,2025-01-13 17:11:09+00:00
6249,motivation and mental strength,POSITIVE,2025-01-13T17:11:09Z,0.8114699125289917,2025-01-13 17:11:09+00:00
6250,trauma awareness and healing,POSITIVE,2025-01-13T17:11:09Z,0.610384464263916,2025-01-13 17:11:09+00:00
6251,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:09Z,0.8812358975410461,2025-01-13 17:11:09+00:00
6252,self-care practices,POSITIVE,2025-01-13T17:11:09Z,0.7423768043518066,2025-01-13 17:11:09+00:00
6253,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:09Z,0.7616516351699829,2025-01-13 17:11:09+00:00
6254,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:09Z,0.6518251299858093,2025-01-13 17:11:09+00:00
6255,sleep and mental wellness,POSITIVE,2025-01-13T17:11:09Z,0.566043496131897,2025-01-13 17:11:09+00:00
6256,mental health experiences,POSITIVE,2025-01-13T17:11:09Z,0.8289117217063904,2025-01-13 17:11:09+00:00
6257,work-life balance and burnout,POSITIVE,2025-01-13T17:11:09Z,0.6185857653617859,2025-01-13 17:11:09+00:00
6258,work-life balance and burnout,POSITIVE,2025-01-13T17:11:10Z,0.4937511384487152,2025-01-13 17:11:10+00:00
6259,trauma awareness and healing,POSITIVE,2025-01-13T17:11:10Z,0.660841703414917,2025-01-13 17:11:10+00:00
6260,emotional health discussion,POSITIVE,2025-01-13T17:11:10Z,0.5624600052833557,2025-01-13 17:11:10+00:00
6261,depression and emotional support,POSITIVE,2025-01-13T17:11:10Z,0.3702484965324402,2025-01-13 17:11:10+00:00
6262,therapy and mental health support,POSITIVE,2025-01-13T17:11:10Z,0.6777805685997009,2025-01-13 17:11:10+00:00
6263,social anxiety and relationships,POSITIVE,2025-01-13T17:11:10Z,0.4700403213500976,2025-01-13 17:11:10+00:00
6264,motivation and mental strength,POSITIVE,2025-01-13T17:11:10Z,0.9264578819274902,2025-01-13 17:11:10+00:00
6265,mental health education,POSITIVE,2025-01-13T17:11:10Z,0.6368542909622192,2025-01-13 17:11:10+00:00
6266,anxiety and stress management,POSITIVE,2025-01-13T17:11:10Z,0.3457027673721313,2025-01-13 17:11:10+00:00
6267,mental health experiences,POSITIVE,2025-01-13T17:11:10Z,0.8191624283790588,2025-01-13 17:11:10+00:00
6268,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:10Z,0.8087577223777771,2025-01-13 17:11:10+00:00
6269,self-care practices,POSITIVE,2025-01-13T17:11:10Z,0.7764009237289429,2025-01-13 17:11:10+00:00
6270,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:10Z,0.9063693881034852,2025-01-13 17:11:10+00:00
6271,sleep and mental wellness,POSITIVE,2025-01-13T17:11:10Z,0.5256996750831604,2025-01-13 17:11:10+00:00
6272,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:10Z,0.5829341411590576,2025-01-13 17:11:10+00:00
6273,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:12Z,0.716276228427887,2025-01-13 17:11:12+00:00
6274,mental health education,POSITIVE,2025-01-13T17:11:12Z,0.7541998028755188,2025-01-13 17:11:12+00:00
6275,depression and emotional support,POSITIVE,2025-01-13T17:11:12Z,0.3446503281593323,2025-01-13 17:11:12+00:00
6276,work-life balance and burnout,POSITIVE,2025-01-13T17:11:12Z,0.5354477167129517,2025-01-13 17:11:12+00:00
6277,emotional health discussion,POSITIVE,2025-01-13T17:11:12Z,0.7116285562515259,2025-01-13 17:11:12+00:00
6278,trauma awareness and healing,POSITIVE,2025-01-13T17:11:12Z,0.637972354888916,2025-01-13 17:11:12+00:00
6279,motivation and mental strength,POSITIVE,2025-01-13T17:11:12Z,0.9195148348808287,2025-01-13 17:11:12+00:00
6280,social anxiety and relationships,POSITIVE,2025-01-13T17:11:12Z,0.3852129280567169,2025-01-13 17:11:12+00:00
6281,therapy and mental health support,POSITIVE,2025-01-13T17:11:12Z,0.697426438331604,2025-01-13 17:11:12+00:00
6282,sleep and mental wellness,POSITIVE,2025-01-13T17:11:12Z,0.3624370694160461,2025-01-13 17:11:12+00:00
6283,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:12Z,0.904958426952362,2025-01-13 17:11:12+00:00
6284,mental health experiences,POSITIVE,2025-01-13T17:11:12Z,0.9199885725975036,2025-01-13 17:11:12+00:00
6285,anxiety and stress management,POSITIVE,2025-01-13T17:11:12Z,0.3817456662654876,2025-01-13 17:11:12+00:00
6286,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:12Z,0.9438759088516236,2025-01-13 17:11:12+00:00
6287,self-care practices,POSITIVE,2025-01-13T17:11:12Z,0.8448123931884766,2025-01-13 17:11:12+00:00
6288,self-care practices,POSITIVE,2025-01-13T17:11:14Z,0.866744339466095,2025-01-13 17:11:14+00:00
6289,work-life balance and burnout,POSITIVE,2025-01-13T17:11:14Z,0.4626778364181518,2025-01-13 17:11:14+00:00
6290,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:14Z,0.7712526917457581,2025-01-13 17:11:14+00:00
6291,depression and emotional support,POSITIVE,2025-01-13T17:11:14Z,0.379149466753006,2025-01-13 17:11:14+00:00
6292,mental health education,POSITIVE,2025-01-13T17:11:14Z,0.6292768716812134,2025-01-13 17:11:14+00:00
6293,motivation and mental strength,POSITIVE,2025-01-13T17:11:14Z,0.9120901823043824,2025-01-13 17:11:14+00:00
6294,trauma awareness and healing,POSITIVE,2025-01-13T17:11:14Z,0.5122616291046143,2025-01-13 17:11:14+00:00
6295,emotional health discussion,POSITIVE,2025-01-13T17:11:14Z,0.5274753570556641,2025-01-13 17:11:14+00:00
6296,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:14Z,0.9186885356903076,2025-01-13 17:11:14+00:00
6297,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:14Z,0.8262618184089661,2025-01-13 17:11:14+00:00
6298,sleep and mental wellness,POSITIVE,2025-01-13T17:11:14Z,0.621231198310852,2025-01-13 17:11:14+00:00
6299,therapy and mental health support,POSITIVE,2025-01-13T17:11:14Z,0.5240917205810547,2025-01-13 17:11:14+00:00
6300,mental health experiences,POSITIVE,2025-01-13T17:11:14Z,0.7823324799537659,2025-01-13 17:11:14+00:00
6301,mental health experiences,POSITIVE,2025-01-13T17:11:15Z,0.8011395335197449,2025-01-13 17:11:15+00:00
6302,trauma awareness and healing,POSITIVE,2025-01-13T17:11:15Z,0.5533921122550964,2025-01-13 17:11:15+00:00
6303,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:15Z,0.5584353804588318,2025-01-13 17:11:15+00:00
6304,social anxiety and relationships,POSITIVE,2025-01-13T17:11:15Z,0.4710138142108917,2025-01-13 17:11:15+00:00
6305,work-life balance and burnout,POSITIVE,2025-01-13T17:11:15Z,0.4666795134544372,2025-01-13 17:11:15+00:00
6306,self-care practices,POSITIVE,2025-01-13T17:11:15Z,0.8045756816864014,2025-01-13 17:11:15+00:00
6307,motivation and mental strength,POSITIVE,2025-01-13T17:11:15Z,0.8658607602119446,2025-01-13 17:11:15+00:00
6308,mental health education,POSITIVE,2025-01-13T17:11:15Z,0.6926713585853577,2025-01-13 17:11:15+00:00
6309,depression and emotional support,POSITIVE,2025-01-13T17:11:15Z,0.4600232243537903,2025-01-13 17:11:15+00:00
6310,therapy and mental health support,POSITIVE,2025-01-13T17:11:15Z,0.644157350063324,2025-01-13 17:11:15+00:00
6311,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:15Z,0.7986010313034058,2025-01-13 17:11:15+00:00
6312,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:15Z,0.871328592300415,2025-01-13 17:11:15+00:00
6313,emotional health discussion,POSITIVE,2025-01-13T17:11:15Z,0.734762966632843,2025-01-13 17:11:15+00:00
6314,sleep and mental wellness,POSITIVE,2025-01-13T17:11:15Z,0.4661630690097809,2025-01-13 17:11:15+00:00
6315,anxiety and stress management,POSITIVE,2025-01-13T17:11:15Z,0.3391013443470001,2025-01-13 17:11:15+00:00
6316,anxiety and stress management,POSITIVE,2025-01-13T17:11:21Z,0.3622380793094635,2025-01-13 17:11:21+00:00
6317,mental health education,POSITIVE,2025-01-13T17:11:21Z,0.6074932217597961,2025-01-13 17:11:21+00:00
6318,social anxiety and relationships,POSITIVE,2025-01-13T17:11:21Z,0.5204237699508667,2025-01-13 17:11:21+00:00
6319,mental health experiences,POSITIVE,2025-01-13T17:11:21Z,0.7938146591186523,2025-01-13 17:11:21+00:00
6320,addiction awareness and recovery,POSITIVE,2025-01-13T17:11:21Z,0.6460821628570557,2025-01-13 17:11:21+00:00
6321,trauma awareness and healing,POSITIVE,2025-01-13T17:11:21Z,0.6284369230270386,2025-01-13 17:11:21+00:00
6322,motivation and mental strength,POSITIVE,2025-01-13T17:11:21Z,0.8576385378837585,2025-01-13 17:11:21+00:00
6323,self-care practices,POSITIVE,2025-01-13T17:11:21Z,0.7265272736549377,2025-01-13 17:11:21+00:00
6324,work-life balance and burnout,POSITIVE,2025-01-13T17:11:21Z,0.5634098649024963,2025-01-13 17:11:21+00:00
6325,sleep and mental wellness,POSITIVE,2025-01-13T17:11:21Z,0.3569663166999817,2025-01-13 17:11:21+00:00
6326,mindfulness and mental wellness,POSITIVE,2025-01-13T17:11:21Z,0.7174668908119202,2025-01-13 17:11:21+00:00
6327,therapy and mental health support,POSITIVE,2025-01-13T17:11:21Z,0.4600518643856048,2025-01-13 17:11:21+00:00
6328,emotional health discussion,POSITIVE,2025-01-13T17:11:21Z,0.5554848313331604,2025-01-13 17:11:21+00:00
6329,self-improvement and personal growth,POSITIVE,2025-01-13T17:11:21Z,0.8851776719093323,2025-01-13 17:11:21+00:00
6330,self-improvement and personal growth,POSITIVE,2025-01-13T17:19:46Z,0.9319503903388976,2025-01-13 17:19:46+00:00
6331,self-care practices,POSITIVE,2025-01-13T17:19:46Z,0.8745349645614624,2025-01-13 17:19:46+00:00
6332,mental health experiences,POSITIVE,2025-01-13T17:19:46Z,0.9117770791053772,2025-01-13 17:19:46+00:00
6333,anxiety and stress management,POSITIVE,2025-01-13T17:19:46Z,0.4671742916107178,2025-01-13 17:19:46+00:00
6334,social anxiety and relationships,POSITIVE,2025-01-13T17:19:46Z,0.5940543413162231,2025-01-13 17:19:46+00:00
6335,mental health education,POSITIVE,2025-01-13T17:19:46Z,0.8578471541404724,2025-01-13 17:19:46+00:00
6336,motivation and mental strength,POSITIVE,2025-01-13T17:19:46Z,0.9417609572410583,2025-01-13 17:19:46+00:00
6337,trauma awareness and healing,POSITIVE,2025-01-13T17:19:46Z,0.7714163661003113,2025-01-13 17:19:46+00:00
6338,addiction awareness and recovery,POSITIVE,2025-01-13T17:19:46Z,0.859569251537323,2025-01-13 17:19:46+00:00
6339,emotional health discussion,POSITIVE,2025-01-13T17:19:46Z,0.7585440278053284,2025-01-13 17:19:46+00:00
6340,sleep and mental wellness,POSITIVE,2025-01-13T17:19:46Z,0.6486749053001404,2025-01-13 17:19:46+00:00
6341,work-life balance and burnout,POSITIVE,2025-01-13T17:19:46Z,0.6699376106262207,2025-01-13 17:19:46+00:00
6342,depression and emotional support,POSITIVE,2025-01-13T17:19:46Z,0.6322057247161865,2025-01-13 17:19:46+00:00
6343,therapy and mental health support,POSITIVE,2025-01-13T17:19:46Z,0.780137300491333,2025-01-13 17:19:46+00:00
6344,mindfulness and mental wellness,POSITIVE,2025-01-13T17:19:46Z,0.9374067783355712,2025-01-13 17:19:46+00:00
6345,mindfulness and mental wellness,POSITIVE,2025-01-13T17:25:14Z,0.9017571806907654,2025-01-13 17:25:14+00:00
6346,trauma awareness and healing,POSITIVE,2025-01-13T17:25:14Z,0.6253147721290588,2025-01-13 17:25:14+00:00
6347,anxiety and stress management,POSITIVE,2025-01-13T17:25:14Z,0.3509416580200195,2025-01-13 17:25:14+00:00
6348,self-improvement and personal growth,POSITIVE,2025-01-13T17:25:14Z,0.959553360939026,2025-01-13 17:25:14+00:00
6349,mental health experiences,POSITIVE,2025-01-13T17:25:14Z,0.8980895280838013,2025-01-13 17:25:14+00:00
6350,self-care practices,POSITIVE,2025-01-13T17:25:14Z,0.8277900218963623,2025-01-13 17:25:14+00:00
6351,motivation and mental strength,POSITIVE,2025-01-13T17:25:14Z,0.9500808119773864,2025-01-13 17:25:14+00:00
6352,mental health education,POSITIVE,2025-01-13T17:25:14Z,0.6999167799949646,2025-01-13 17:25:14+00:00
6353,social anxiety and relationships,POSITIVE,2025-01-13T17:25:14Z,0.3282003998756408,2025-01-13 17:25:14+00:00
6354,therapy and mental health support,POSITIVE,2025-01-13T17:25:14Z,0.7224880456924438,2025-01-13 17:25:14+00:00
6355,sleep and mental wellness,POSITIVE,2025-01-13T17:25:14Z,0.3297599256038666,2025-01-13 17:25:14+00:00
6356,emotional health discussion,POSITIVE,2025-01-13T17:25:14Z,0.6383228898048401,2025-01-13 17:25:14+00:00
6357,addiction awareness and recovery,POSITIVE,2025-01-13T17:25:14Z,0.7575114369392395,2025-01-13 17:25:14+00:00
6358,depression and emotional support,POSITIVE,2025-01-13T17:25:14Z,0.3235875964164734,2025-01-13 17:25:14+00:00
6359,work-life balance and burnout,POSITIVE,2025-01-13T17:25:14Z,0.5278058648109436,2025-01-13 17:25:14+00:00
6360,work-life balance and burnout,NEGATIVE,2025-01-13T17:29:14Z,0.6665025353431702,2025-01-13 17:29:14+00:00
6361,mental health education,NEGATIVE,2025-01-13T17:29:14Z,0.6629819273948669,2025-01-13 17:29:14+00:00
6362,self-improvement and personal growth,NEGATIVE,2025-01-13T17:29:14Z,0.8813546895980835,2025-01-13 17:29:14+00:00
6363,mindfulness and mental wellness,NEGATIVE,2025-01-13T17:29:14Z,0.8782778382301331,2025-01-13 17:29:14+00:00
6364,trauma awareness and healing,NEGATIVE,2025-01-13T17:29:14Z,0.5331268310546875,2025-01-13 17:29:14+00:00
6365,motivation and mental strength,NEGATIVE,2025-01-13T17:29:14Z,0.8547086715698242,2025-01-13 17:29:14+00:00
6366,self-care practices,NEGATIVE,2025-01-13T17:29:14Z,0.7668209075927734,2025-01-13 17:29:14+00:00
6367,mental health experiences,NEGATIVE,2025-01-13T17:29:14Z,0.7513880729675293,2025-01-13 17:29:14+00:00
6368,depression and emotional support,NEGATIVE,2025-01-13T17:29:14Z,0.4239856004714966,2025-01-13 17:29:14+00:00
6369,sleep and mental wellness,NEGATIVE,2025-01-13T17:29:14Z,0.7104365825653076,2025-01-13 17:29:14+00:00
6370,therapy and mental health support,NEGATIVE,2025-01-13T17:29:14Z,0.5567339658737183,2025-01-13 17:29:14+00:00
6371,social anxiety and relationships,NEGATIVE,2025-01-13T17:29:14Z,0.4380933046340942,2025-01-13 17:29:14+00:00
