video_id,pattern_type,pattern,timestamp,category,source_file
4720,trending,viral,"Jan 7, 2025, 11:07:47 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4724,community,with,"Jan 7, 2025, 11:06:20 AM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
4727,series,#\d+,"Jan 7, 2025, 11:05:19 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4731,trending,shorts,F.R.I.E.N.D.S || Joey: No And I Did Not Ask Her To Marry Me. #shorts #friends #funny,Comedy,youtube_analysis_20250228_043006_patterns.csv
4732,trending,viral,"Jan 7, 2025, 11:02:05 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4732,trending,shorts,"Jan 7, 2025, 11:02:05 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4733,trending,shorts,"Jan 7, 2025, 11:01:45 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4733,series,part\s*\d+,"Jan 7, 2025, 11:01:45 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4739,trending,viral,"Jan 7, 2025, 11:00:12 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4742,trending,shorts,Martini Rewind,Shorts,youtube_analysis_20250228_043006_patterns.csv
4742,trending,viral,Martini Rewind,Shorts,youtube_analysis_20250228_043006_patterns.csv
4744,trending,shorts,"Jan 7, 2025, 10:57:51 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4745,trending,shorts,"Jan 7, 2025, 10:56:51 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4747,monetization,#ad,"Jan 7, 2025, 10:56:09 AM PST",Tutorial,youtube_analysis_20250228_043006_patterns.csv
4749,series,part\s*\d+,"Jan 7, 2025, 10:55:54 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4749,trending,viral,"Jan 7, 2025, 10:55:54 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4749,trending,shorts,"Jan 7, 2025, 10:55:54 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4753,trending,viral,"Jan 7, 2025, 10:53:11 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4753,trending,shorts,"Jan 7, 2025, 10:53:11 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4754,trending,viral,Martini Rewind,Comedy,youtube_analysis_20250228_043006_patterns.csv
4754,trending,shorts,Martini Rewind,Comedy,youtube_analysis_20250228_043006_patterns.csv
4755,trending,shorts,"Jan 7, 2025, 9:02:33 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4756,trending,viral,"Jan 7, 2025, 9:02:27 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4756,monetization,ad\b,"Jan 7, 2025, 9:02:27 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4756,trending,shorts,"Jan 7, 2025, 9:02:27 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4757,trending,shorts,"Jan 7, 2025, 9:02:06 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4760,monetization,ad\b,"Jan 7, 2025, 9:01:17 AM PST",Education,youtube_analysis_20250228_043006_patterns.csv
4761,trending,shorts,"Jan 7, 2025, 9:01:14 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4761,trending,viral,"Jan 7, 2025, 9:01:14 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4761,series,#\d+,"Jan 7, 2025, 9:01:14 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4763,trending,shorts,"Jan 7, 2025, 9:00:16 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4764,trending,shorts,"Jan 7, 2025, 8:59:56 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4768,trending,shorts,"Jan 7, 2025, 8:58:10 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4769,trending,shorts,"Jan 7, 2025, 8:57:31 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4773,trending,trend(?:ing)?,"Jan 7, 2025, 8:54:22 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4773,series,#\d+,"Jan 7, 2025, 8:54:22 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4773,trending,shorts,"Jan 7, 2025, 8:54:22 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4777,community,with,"Jan 7, 2025, 8:49:07 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4779,series,#\d+,"Jan 7, 2025, 8:48:22 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4782,trending,shorts,"Jan 7, 2025, 8:47:33 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4782,trending,viral,"Jan 7, 2025, 8:47:33 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4783,trending,shorts,"Jan 7, 2025, 8:47:32 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4783,trending,viral,"Jan 7, 2025, 8:47:32 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4783,trending,trend(?:ing)?,"Jan 7, 2025, 8:47:32 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4784,community,with,Jannat Crafting And Art,Tutorial,youtube_analysis_20250228_043006_patterns.csv
4784,trending,shorts,Jannat Crafting And Art,Tutorial,youtube_analysis_20250228_043006_patterns.csv
4785,trending,shorts,"Jan 7, 2025, 8:46:44 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4787,trending,shorts,"Jan 7, 2025, 8:46:11 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4790,series,#\d+,"Jan 7, 2025, 8:45:06 AM PST",Tutorial,youtube_analysis_20250228_043006_patterns.csv
4792,trending,shorts,"Jan 7, 2025, 6:50:46 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4793,trending,viral,"Jan 7, 2025, 6:50:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4793,community,with,"Jan 7, 2025, 6:50:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4793,trending,shorts,"Jan 7, 2025, 6:50:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4795,trending,shorts,"Jan 7, 2025, 6:49:38 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4797,trending,shorts,"Jan 7, 2025, 6:48:04 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4798,trending,shorts,"Jan 7, 2025, 6:47:51 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4804,trending,viral,"Jan 7, 2025, 6:44:56 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4805,series,#\d+,"Jan 7, 2025, 6:44:47 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4809,trending,shorts,"Jan 7, 2025, 6:43:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4811,trending,shorts,"Jan 7, 2025, 6:43:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4811,trending,trend(?:ing)?,"Jan 7, 2025, 6:43:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4811,trending,viral,"Jan 7, 2025, 6:43:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4812,series,#\d+,"Jan 7, 2025, 6:42:43 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4813,community,with,"Jan 7, 2025, 5:28:43 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4816,community,with,"Jan 7, 2025, 5:08:49 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4817,monetization,ad\b,"Jan 7, 2025, 5:04:25 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4822,series,series,"Jan 7, 2025, 1:56:00 AM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
4832,community,feat,"Jan 6, 2025, 7:51:03 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4841,trending,shorts,"Jan 6, 2025, 12:26:56 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4843,trending,shorts,"Jan 6, 2025, 12:25:49 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4844,trending,shorts,"Jan 6, 2025, 12:24:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4844,trending,viral,"Jan 6, 2025, 12:24:39 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4845,trending,trend(?:ing)?,"Jan 6, 2025, 12:24:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4845,trending,shorts,"Jan 6, 2025, 12:24:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4845,trending,viral,"Jan 6, 2025, 12:24:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4846,trending,shorts,"Jan 6, 2025, 12:23:17 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4848,trending,shorts,"Jan 6, 2025, 12:22:24 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4848,trending,viral,"Jan 6, 2025, 12:22:24 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4849,trending,shorts,"Jan 6, 2025, 12:21:25 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4856,trending,shorts,"Jan 6, 2025, 12:20:25 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4858,trending,trend(?:ing)?,"Jan 6, 2025, 12:19:46 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4858,trending,viral,"Jan 6, 2025, 12:19:46 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
4859,trending,shorts,"Jan 6, 2025, 12:19:29 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4859,community,with,"Jan 6, 2025, 12:19:29 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4861,trending,viral,"Jan 6, 2025, 12:19:03 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4861,trending,shorts,"Jan 6, 2025, 12:19:03 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4861,trending,trend(?:ing)?,"Jan 6, 2025, 12:19:03 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4862,trending,viral,"Jan 6, 2025, 12:18:57 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4862,trending,shorts,"Jan 6, 2025, 12:18:57 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4862,trending,new,"Jan 6, 2025, 12:18:57 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4865,trending,viral,"Jan 6, 2025, 12:18:26 AM PST",Reviews,youtube_analysis_20250228_043006_patterns.csv
4876,trending,shorts,"Jan 5, 2025, 8:52:48 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4876,trending,trend(?:ing)?,"Jan 5, 2025, 8:52:48 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4878,trending,shorts,"Jan 5, 2025, 8:49:12 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4881,series,#\d+,"Jan 5, 2025, 8:47:40 PM PST",Tutorial,youtube_analysis_20250228_043006_patterns.csv
4883,trending,viral,"Jan 5, 2025, 8:45:50 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4883,trending,shorts,"Jan 5, 2025, 8:45:50 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4886,community,feat,Dzeko & Torres - L'Amour Toujours feat. Delaney Jane (Tiësto Edit) [Official Lyric Video],Music,youtube_analysis_20250228_043006_patterns.csv
4890,community,feat,Martin Garrix feat. Bonn - High On Life (Official Video),Music,youtube_analysis_20250228_043006_patterns.csv
4904,community,ft\.,"Jan 5, 2025, 7:16:34 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4907,community,ft\.,"Jan 5, 2025, 7:09:26 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4909,monetization,ad\b,"Jan 5, 2025, 7:00:36 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4918,community,with,"Jan 5, 2025, 6:28:28 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
4929,trending,viral,"Jan 5, 2025, 1:57:30 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4929,trending,shorts,"Jan 5, 2025, 1:57:30 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4935,trending,shorts,"Jan 5, 2025, 1:55:06 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4939,trending,new,"Jan 5, 2025, 1:52:37 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4940,trending,trend(?:ing)?,"Jan 5, 2025, 1:06:25 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4940,trending,shorts,"Jan 5, 2025, 1:06:25 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4942,trending,shorts,"Jan 5, 2025, 1:05:56 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4948,trending,shorts,"Jan 5, 2025, 1:04:43 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4955,trending,trend(?:ing)?,"Jan 5, 2025, 1:02:59 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4955,trending,viral,"Jan 5, 2025, 1:02:59 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4960,trending,shorts,"Jan 5, 2025, 1:01:19 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4961,trending,shorts,"Jan 4, 2025, 10:50:31 PM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4962,trending,shorts,"Jan 4, 2025, 10:49:31 PM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4969,community,with,"Jan 4, 2025, 8:06:09 PM PST",Podcast,youtube_analysis_20250228_043006_patterns.csv
4970,trending,shorts,"Jan 4, 2025, 8:24:22 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4971,trending,shorts,"Jan 4, 2025, 8:24:21 AM PST",Podcast,youtube_analysis_20250228_043006_patterns.csv
4972,series,#\d+,"Jan 4, 2025, 8:24:20 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4975,trending,trend(?:ing)?,"Jan 4, 2025, 7:22:34 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4975,trending,viral,"Jan 4, 2025, 7:22:34 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4975,trending,shorts,"Jan 4, 2025, 7:22:34 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4981,series,#\d+,"Jan 4, 2025, 7:18:18 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4981,trending,trend(?:ing)?,"Jan 4, 2025, 7:18:18 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4981,trending,shorts,"Jan 4, 2025, 7:18:18 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
4982,trending,shorts,"Jan 4, 2025, 7:18:16 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4983,trending,shorts,"Jan 4, 2025, 7:03:13 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4983,trending,viral,"Jan 4, 2025, 7:03:13 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4986,community,vs,"Jan 3, 2025, 11:16:30 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
4989,trending,viral,"Jan 3, 2025, 11:14:11 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4989,trending,shorts,"Jan 3, 2025, 11:14:11 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4992,trending,viral,"Jan 3, 2025, 11:12:10 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4992,trending,shorts,"Jan 3, 2025, 11:12:10 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4993,trending,shorts,"Jan 3, 2025, 11:11:23 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4994,trending,viral,"Jan 3, 2025, 11:11:02 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
4994,trending,shorts,"Jan 3, 2025, 11:11:02 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5002,trending,trend(?:ing)?,"Jan 3, 2025, 11:09:30 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5002,trending,shorts,"Jan 3, 2025, 11:09:30 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5003,series,#\d+,"Jan 3, 2025, 11:08:48 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5008,trending,shorts,"Jan 3, 2025, 11:05:54 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5008,trending,viral,"Jan 3, 2025, 11:05:54 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5009,trending,trend(?:ing)?,"Jan 3, 2025, 11:05:10 PM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
5010,series,#\d+,"Jan 3, 2025, 11:04:29 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5011,monetization,ad\b,"Jan 3, 2025, 11:03:40 PM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5013,trending,trend(?:ing)?,"Jan 3, 2025, 11:02:27 PM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5013,community,with,"Jan 3, 2025, 11:02:27 PM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5013,trending,viral,"Jan 3, 2025, 11:02:27 PM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5015,trending,viral,"Jan 3, 2025, 11:01:52 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5015,trending,shorts,"Jan 3, 2025, 11:01:52 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5016,trending,shorts,"Jan 3, 2025, 11:01:13 PM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5016,trending,viral,"Jan 3, 2025, 11:01:13 PM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5017,trending,shorts,"Jan 3, 2025, 10:59:50 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5019,trending,viral,"Jan 3, 2025, 10:58:28 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5019,trending,shorts,"Jan 3, 2025, 10:58:28 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5022,trending,new,"Jan 3, 2025, 10:56:50 PM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
5022,monetization,ad\b,"Jan 3, 2025, 10:56:50 PM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
5027,community,feat,"Jan 3, 2025, 4:22:36 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5030,community,ft\.,"Jan 3, 2025, 4:11:07 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5033,community,feat,"Jan 3, 2025, 4:01:17 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5036,monetization,ad\b,"Jan 3, 2025, 3:47:52 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5043,community,vs,"Jan 3, 2025, 3:28:15 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5046,community,ft\.,"Jan 3, 2025, 2:50:05 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5047,trending,shorts,"Jan 3, 2025, 2:49:26 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5048,community,with,"Jan 3, 2025, 2:49:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5048,trending,shorts,"Jan 3, 2025, 2:49:09 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5050,monetization,ad\b,"Jan 3, 2025, 2:47:37 AM PST",Reviews,youtube_analysis_20250228_043006_patterns.csv
5052,trending,viral,"Jan 3, 2025, 2:47:17 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5052,trending,shorts,"Jan 3, 2025, 2:47:17 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5053,trending,trend(?:ing)?,"Jan 3, 2025, 2:46:55 AM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
5054,trending,shorts,"Jan 3, 2025, 2:46:04 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5056,trending,shorts,"Jan 3, 2025, 2:45:16 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5057,trending,shorts,"Jan 3, 2025, 2:44:24 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5063,series,#\d+,"Jan 3, 2025, 2:41:06 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5065,trending,shorts,"Jan 3, 2025, 2:40:16 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5066,trending,shorts,"Jan 3, 2025, 2:39:29 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5070,trending,trend(?:ing)?,"Jan 3, 2025, 2:37:53 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
5072,trending,shorts,"Jan 3, 2025, 2:36:31 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5073,trending,shorts,"Jan 3, 2025, 2:35:43 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5073,trending,viral,"Jan 3, 2025, 2:35:43 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5074,trending,viral,"Jan 3, 2025, 2:34:44 AM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
5075,monetization,ad\b,"Jan 3, 2025, 2:34:32 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5076,trending,challenge,"Jan 3, 2025, 2:34:31 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5078,trending,shorts,"Jan 3, 2025, 2:33:55 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5079,trending,shorts,"Jan 3, 2025, 2:33:28 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5081,trending,shorts,"Jan 3, 2025, 2:31:36 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5082,series,#\d+,"Jan 3, 2025, 2:31:02 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5083,trending,viral,"Jan 3, 2025, 2:30:07 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5083,trending,shorts,"Jan 3, 2025, 2:30:07 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5087,monetization,ad\b,"Jan 3, 2025, 2:23:02 AM PST",Technology,youtube_analysis_20250228_043006_patterns.csv
5088,trending,shorts,"Jan 3, 2025, 2:22:14 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5092,trending,shorts,"Jan 3, 2025, 2:18:58 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5092,trending,viral,"Jan 3, 2025, 2:18:58 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5093,trending,viral,"Jan 3, 2025, 2:17:41 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5093,trending,shorts,"Jan 3, 2025, 2:17:41 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5099,trending,shorts,"Jan 2, 2025, 9:04:58 PM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
5099,community,with,"Jan 2, 2025, 9:04:58 PM PST",Comedy,youtube_analysis_20250228_043006_patterns.csv
5100,trending,shorts,"Jan 2, 2025, 9:04:32 PM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5103,community,feat,"Jan 2, 2025, 8:45:56 PM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5108,community,with,"Jan 2, 2025, 8:33:05 PM PST",Reviews,youtube_analysis_20250228_043006_patterns.csv
5108,monetization,partner,"Jan 2, 2025, 8:33:05 PM PST",Reviews,youtube_analysis_20250228_043006_patterns.csv
5108,monetization,ad\b,"Jan 2, 2025, 8:33:05 PM PST",Reviews,youtube_analysis_20250228_043006_patterns.csv
5109,community,ft\.,"Jan 2, 2025, 8:31:43 PM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5110,community,ft\.,"Jan 2, 2025, 8:28:13 PM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5111,community,ft\.,"Jan 2, 2025, 8:24:06 PM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5113,community,ft\.,"Jan 2, 2025, 8:16:01 PM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5116,community,with,"Jan 2, 2025, 9:51:26 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5119,community,ft\.,"Jan 2, 2025, 9:43:53 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5121,community,ft\.,"Jan 2, 2025, 9:31:05 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5123,community,ft\.,Daft Punk - Instant Crush (Video) ft. Julian Casablancas,Music,youtube_analysis_20250228_043006_patterns.csv
5124,community,feat,Martin Garrix & Justin Mylo - Burn Out (Official Video) feat. Dewain Whitmore,Music,youtube_analysis_20250228_043006_patterns.csv
5126,community,feat,"Jan 2, 2025, 9:13:10 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5127,community,vs,"Jan 2, 2025, 9:04:54 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5128,community,ft\.,"Sander van Doorn, Martin Garrix, DVBBS - Gold Skies (ft. Aleesia) [Official Music Video] OUT NOW",Music,youtube_analysis_20250228_043006_patterns.csv
5132,community,feat,Martin Garrix feat. Usher - 'Don't Look Down' (Towel Boy) [Official Music Video YTMAs],Music,youtube_analysis_20250228_043006_patterns.csv
5133,community,feat,"Jan 2, 2025, 8:21:11 AM PST",Music,youtube_analysis_20250228_043006_patterns.csv
5135,community,with,"Jan 2, 2025, 8:17:21 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5136,trending,shorts,"Jan 2, 2025, 7:41:47 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5138,trending,shorts,"Jan 2, 2025, 7:41:17 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5139,trending,shorts,"Jan 2, 2025, 7:40:59 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5140,monetization,ad\b,"Jan 2, 2025, 7:40:47 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5141,trending,shorts,"Jan 2, 2025, 7:40:36 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5144,trending,shorts,"Jan 2, 2025, 7:39:57 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5145,trending,shorts,"Jan 2, 2025, 7:39:56 AM PST",Shorts,youtube_analysis_20250228_043006_patterns.csv
5146,trending,trend(?:ing)?,"Jan 2, 2025, 7:37:40 AM PST",Entertainment,youtube_analysis_20250228_043006_patterns.csv
5147,community,with,"Jan 2, 2025, 7:37:31 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5148,series,#\d+,"Jan 2, 2025, 7:37:26 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5148,trending,shorts,"Jan 2, 2025, 7:37:26 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5148,trending,new,"Jan 2, 2025, 7:37:26 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5151,series,#\d+,"Jan 2, 2025, 7:35:58 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5152,series,#\d+,"Jan 2, 2025, 7:35:57 AM PST",Sports,youtube_analysis_20250228_043006_patterns.csv
5153,series,#\d+,"Jan 2, 2025, 7:35:55 AM PST",Gaming,youtube_analysis_20250228_043006_patterns.csv
5154,series,#\d+,"Jan 2, 2025, 7:35:27 AM PST",Tutorial,youtube_analysis_20250228_043006_patterns.csv
