app,end,start,distance_inKilometers,distance_inMiles
com.google.android.apps.fitness,2025-01-24 04:40:00+00:00,2025-01-24 04:40:00+00:00,0.005812184333801269,0.003611532885407229
com.fitbit.FitbitMobile,2025-01-24 05:04:00+00:00,2025-01-24 05:03:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 05:04:00+00:00,2025-01-24 05:03:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 05:05:00+00:00,2025-01-24 05:04:00+00:00,0.010065,0.006254116594380305
com.google.android.apps.fitness,2025-01-24 05:05:00+00:00,2025-01-24 05:04:00+00:00,0.0100649995803833,0.006254116333641929
com.fitbit.FitbitMobile,2025-01-24 05:30:00+00:00,2025-01-24 05:29:00+00:00,0.012749,0.007921881019548388
com.google.android.apps.fitness,2025-01-24 05:30:00+00:00,2025-01-24 05:29:00+00:00,0.01274899959564209,0.007921880768291405
com.google.android.apps.fitness,2025-01-24 05:30:00+00:00,2025-01-24 05:30:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 05:31:00+00:00,2025-01-24 05:30:00+00:00,0.01342,0.008338822125840407
com.google.android.apps.fitness,2025-01-24 05:31:00+00:00,2025-01-24 05:30:00+00:00,0.013420000076293945,0.008338822173247384
com.google.android.apps.fitness,2025-01-24 05:31:00+00:00,2025-01-24 05:31:00+00:00,0.0018847702741622925,0.0011711448632124304
com.fitbit.FitbitMobile,2025-01-24 05:49:00+00:00,2025-01-24 05:48:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 05:49:00+00:00,2025-01-24 05:48:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 05:50:00+00:00,2025-01-24 05:49:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 05:50:00+00:00,2025-01-24 05:49:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 07:03:00+00:00,2025-01-24 07:02:00+00:00,0.009394,0.005837175488088285
com.google.android.apps.fitness,2025-01-24 07:03:00+00:00,2025-01-24 07:02:00+00:00,0.009394000053405762,0.00583717552127317
com.google.android.apps.fitness,2025-01-24 07:03:00+00:00,2025-01-24 07:03:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 07:04:00+00:00,2025-01-24 07:03:00+00:00,0.034221,0.02126399642089304
com.google.android.apps.fitness,2025-01-24 07:04:00+00:00,2025-01-24 07:03:00+00:00,0.03422100067138672,0.02126399683807444
com.google.android.apps.fitness,2025-01-24 07:04:00+00:00,2025-01-24 07:04:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 07:05:00+00:00,2025-01-24 07:04:00+00:00,0.02013,0.01250823318876061
com.google.android.apps.fitness,2025-01-24 07:05:00+00:00,2025-01-24 07:04:00+00:00,0.0201299991607666,0.012508232667283858
com.google.android.apps.fitness,2025-01-24 07:05:00+00:00,2025-01-24 07:05:00+00:00,0.012484353065490722,0.007757436629606375
com.fitbit.FitbitMobile,2025-01-24 07:09:00+00:00,2025-01-24 07:08:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 07:09:00+00:00,2025-01-24 07:08:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 07:10:00+00:00,2025-01-24 07:09:00+00:00,0.01342,0.008338822125840407
com.google.android.apps.fitness,2025-01-24 07:10:00+00:00,2025-01-24 07:09:00+00:00,0.013420000076293945,0.008338822173247384
com.fitbit.FitbitMobile,2025-01-24 07:11:00+00:00,2025-01-24 07:10:00+00:00,0.017445999999999996,0.010840468763592528
com.google.android.apps.fitness,2025-01-24 07:11:00+00:00,2025-01-24 07:10:00+00:00,0.01744599914550781,0.01084046823263438
com.google.android.apps.fitness,2025-01-24 07:11:00+00:00,2025-01-24 07:11:00+00:00,0.011282011985778809,0.007010334662519299
com.fitbit.FitbitMobile,2025-01-24 07:16:00+00:00,2025-01-24 07:15:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 07:16:00+00:00,2025-01-24 07:15:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 07:17:00+00:00,2025-01-24 07:16:00+00:00,0.012078,0.007504939913256366
com.google.android.apps.fitness,2025-01-24 07:17:00+00:00,2025-01-24 07:16:00+00:00,0.01207800006866455,0.007504939955922646
com.fitbit.FitbitMobile,2025-01-24 07:18:00+00:00,2025-01-24 07:17:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 07:18:00+00:00,2025-01-24 07:17:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 07:24:00+00:00,2025-01-24 07:23:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 07:24:00+00:00,2025-01-24 07:23:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 07:25:00+00:00,2025-01-24 07:24:00+00:00,0.014762,0.009172704338424448
com.google.android.apps.fitness,2025-01-24 07:25:00+00:00,2025-01-24 07:24:00+00:00,0.01476200008392334,0.009172704390572124
com.google.android.apps.fitness,2025-01-24 07:25:00+00:00,2025-01-24 07:25:00+00:00,0.007395941734313965,0.004595636555553187
com.fitbit.FitbitMobile,2025-01-24 07:28:00+00:00,2025-01-24 07:27:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 07:28:00+00:00,2025-01-24 07:27:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 07:29:00+00:00,2025-01-24 07:28:00+00:00,0.016775,0.01042352765730051
com.google.android.apps.fitness,2025-01-24 07:29:00+00:00,2025-01-24 07:28:00+00:00,0.016774999618530274,0.010423527420265621
com.google.android.apps.fitness,2025-01-24 07:29:00+00:00,2025-01-24 07:29:00+00:00,0.007732459545135498,0.004804739548594765
com.fitbit.FitbitMobile,2025-01-24 07:31:00+00:00,2025-01-24 07:30:00+00:00,0.00671,0.004169411062920203
com.google.android.apps.fitness,2025-01-24 07:31:00+00:00,2025-01-24 07:30:00+00:00,0.006710000038146972,0.004169411086623692
com.fitbit.FitbitMobile,2025-01-24 07:32:00+00:00,2025-01-24 07:31:00+00:00,0.018117,0.01125740986988455
com.google.android.apps.fitness,2025-01-24 07:32:00+00:00,2025-01-24 07:31:00+00:00,0.018117000579833984,0.011257410230177579
com.google.android.apps.fitness,2025-01-24 07:32:00+00:00,2025-01-24 07:32:00+00:00,3.148821124341339e-07,1.9565915992526993e-07
com.fitbit.FitbitMobile,2025-01-24 07:33:00+00:00,2025-01-24 07:32:00+00:00,0.020801,0.01292517429505263
com.google.android.apps.fitness,2025-01-24 07:33:00+00:00,2025-01-24 07:32:00+00:00,0.020801000595092774,0.012925174664827056
com.google.android.apps.fitness,2025-01-24 07:33:00+00:00,2025-01-24 07:33:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07
com.fitbit.FitbitMobile,2025-01-24 07:34:00+00:00,2025-01-24 07:33:00+00:00,0.016104,0.010006586551008488
com.google.android.apps.fitness,2025-01-24 07:34:00+00:00,2025-01-24 07:33:00+00:00,0.016104000091552734,0.010006586607896861
com.google.android.apps.fitness,2025-01-24 07:34:00+00:00,2025-01-24 07:34:00+00:00,3.578093310352415e-07,2.2233296322420465e-07
com.fitbit.FitbitMobile,2025-01-24 07:35:00+00:00,2025-01-24 07:34:00+00:00,0.023485,0.014592938720220713
com.google.android.apps.fitness,2025-01-24 07:35:00+00:00,2025-01-24 07:34:00+00:00,0.023485000610351563,0.014592939099476534
com.fitbit.FitbitMobile,2025-01-24 07:36:00+00:00,2025-01-24 07:35:00+00:00,0.014762,0.009172704338424448
com.google.android.apps.fitness,2025-01-24 07:36:00+00:00,2025-01-24 07:35:00+00:00,0.01476200008392334,0.009172704390572124
com.fitbit.FitbitMobile,2025-01-24 07:37:00+00:00,2025-01-24 07:36:00+00:00,0.003355,0.0020847055314601017
com.google.android.apps.fitness,2025-01-24 07:37:00+00:00,2025-01-24 07:36:00+00:00,0.003355000019073486,0.002084705543311846
com.fitbit.FitbitMobile,2025-01-24 07:38:00+00:00,2025-01-24 07:37:00+00:00,0.026169,0.016260703145388793
com.google.android.apps.fitness,2025-01-24 07:38:00+00:00,2025-01-24 07:37:00+00:00,0.026169000625610353,0.01626070353412601
com.fitbit.FitbitMobile,2025-01-24 07:39:00+00:00,2025-01-24 07:38:00+00:00,0.010736,0.006671057700672326
com.google.android.apps.fitness,2025-01-24 07:39:00+00:00,2025-01-24 07:38:00+00:00,0.010736000061035157,0.006671057738597908
com.fitbit.FitbitMobile,2025-01-24 07:40:00+00:00,2025-01-24 07:39:00+00:00,0.039589,0.0245995252712292
com.google.android.apps.fitness,2025-01-24 07:40:00+00:00,2025-01-24 07:39:00+00:00,0.0395890007019043,0.024599525707373393
com.fitbit.FitbitMobile,2025-01-24 07:41:00+00:00,2025-01-24 07:40:00+00:00,0.027511,0.017094585357972834
com.google.android.apps.fitness,2025-01-24 07:41:00+00:00,2025-01-24 07:40:00+00:00,0.02751099967956543,0.01709458515886353
com.fitbit.FitbitMobile,2025-01-24 07:42:00+00:00,2025-01-24 07:41:00+00:00,0.026169,0.016260703145388793
com.google.android.apps.fitness,2025-01-24 07:42:00+00:00,2025-01-24 07:41:00+00:00,0.026169000625610353,0.01626070353412601
com.fitbit.FitbitMobile,2025-01-24 07:43:00+00:00,2025-01-24 07:42:00+00:00,0.026169,0.016260703145388793
com.google.android.apps.fitness,2025-01-24 07:43:00+00:00,2025-01-24 07:42:00+00:00,0.026169000625610353,0.01626070353412601
com.fitbit.FitbitMobile,2025-01-24 07:44:00+00:00,2025-01-24 07:43:00+00:00,0.018117,0.01125740986988455
com.google.android.apps.fitness,2025-01-24 07:44:00+00:00,2025-01-24 07:43:00+00:00,0.018117000579833984,0.011257410230177579
com.fitbit.FitbitMobile,2025-01-24 07:45:00+00:00,2025-01-24 07:44:00+00:00,0.034221,0.02126399642089304
com.google.android.apps.fitness,2025-01-24 07:45:00+00:00,2025-01-24 07:44:00+00:00,0.03422100067138672,0.02126399683807444
com.google.android.apps.fitness,2025-01-24 07:46:00+00:00,2025-01-24 07:45:00+00:00,0.015212732315063477,0.009452777110531944
com.google.android.apps.fitness,2025-01-24 07:46:00+00:00,2025-01-24 07:46:00+00:00,0.0034247303009033205,0.0021280340393598123
com.fitbit.FitbitMobile,2025-01-24 07:51:00+00:00,2025-01-24 07:50:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 07:51:00+00:00,2025-01-24 07:50:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 07:52:00+00:00,2025-01-24 07:51:00+00:00,0.005368,0.003335528850336163
com.google.android.apps.fitness,2025-01-24 07:52:00+00:00,2025-01-24 07:51:00+00:00,0.005368000030517578,0.003335528869298954
com.fitbit.FitbitMobile,2025-01-24 08:28:00+00:00,2025-01-24 08:27:00+00:00,0.00671,0.004169411062920203
com.google.android.apps.fitness,2025-01-24 08:28:00+00:00,2025-01-24 08:27:00+00:00,0.006710000038146972,0.004169411086623692
com.google.android.apps.fitness,2025-01-24 08:29:00+00:00,2025-01-24 08:29:00+00:00,0.0049475359916687014,0.0030742639788165966
com.fitbit.FitbitMobile,2025-01-24 08:30:00+00:00,2025-01-24 08:29:00+00:00,0.003355,0.0020847055314601017
com.google.android.apps.fitness,2025-01-24 08:30:00+00:00,2025-01-24 08:29:00+00:00,0.003355000019073486,0.002084705543311846
com.google.android.apps.fitness,2025-01-24 08:30:00+00:00,2025-01-24 08:30:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07
com.fitbit.FitbitMobile,2025-01-24 08:31:00+00:00,2025-01-24 08:30:00+00:00,0.071878,0.04466302956491481
com.google.android.apps.fitness,2025-01-24 08:31:00+00:00,2025-01-24 08:30:00+00:00,0.07187799835205078,0.0446630285409241
com.google.android.apps.fitness,2025-01-24 08:31:00+00:00,2025-01-24 08:31:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07
com.fitbit.FitbitMobile,2025-01-24 08:32:00+00:00,2025-01-24 08:31:00+00:00,0.071012,0.04412492077497608
com.google.android.apps.fitness,2025-01-24 08:32:00+00:00,2025-01-24 08:31:00+00:00,0.07101200103759765,0.04412492141971097
com.google.android.apps.fitness,2025-01-24 08:32:00+00:00,2025-01-24 08:32:00+00:00,7.025229278951884e-07,4.3652859426546805e-07
com.fitbit.FitbitMobile,2025-01-24 08:33:00+00:00,2025-01-24 08:32:00+00:00,0.084868,0.0527346614139958
com.google.android.apps.fitness,2025-01-24 08:33:00+00:00,2025-01-24 08:32:00+00:00,0.08486799621582031,0.05273465906260971
com.google.android.apps.fitness,2025-01-24 08:33:00+00:00,2025-01-24 08:33:00+00:00,1.1566184693947434e-06,7.186911835875225e-07
com.fitbit.FitbitMobile,2025-01-24 08:34:00+00:00,2025-01-24 08:33:00+00:00,0.031537,0.01959623199572496
com.google.android.apps.fitness,2025-01-24 08:34:00+00:00,2025-01-24 08:33:00+00:00,0.03153700065612793,0.019596232403424965
com.google.android.apps.fitness,2025-01-24 08:34:00+00:00,2025-01-24 08:34:00+00:00,0.0021908345222473144,0.0013613248426356857
com.google.android.apps.fitness,2025-01-24 08:34:00+00:00,2025-01-24 08:34:00+00:00,0.018689775466918947,0.011613316929249846
com.fitbit.FitbitMobile,2025-01-24 08:38:00+00:00,2025-01-24 08:37:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 08:38:00+00:00,2025-01-24 08:37:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 08:39:00+00:00,2025-01-24 08:38:00+00:00,0.003355,0.0020847055314601017
com.google.android.apps.fitness,2025-01-24 08:39:00+00:00,2025-01-24 08:38:00+00:00,0.003355000019073486,0.002084705543311846
com.fitbit.FitbitMobile,2025-01-24 08:40:00+00:00,2025-01-24 08:39:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 08:40:00+00:00,2025-01-24 08:39:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 08:41:00+00:00,2025-01-24 08:40:00+00:00,0.012078,0.007504939913256366
com.google.android.apps.fitness,2025-01-24 08:41:00+00:00,2025-01-24 08:40:00+00:00,0.01207800006866455,0.007504939955922646
com.fitbit.FitbitMobile,2025-01-24 08:42:00+00:00,2025-01-24 08:41:00+00:00,0.002684,0.0016677644251680815
com.google.android.apps.fitness,2025-01-24 08:42:00+00:00,2025-01-24 08:41:00+00:00,0.002684000015258789,0.001667764434649477
com.fitbit.FitbitMobile,2025-01-24 08:43:00+00:00,2025-01-24 08:42:00+00:00,0.011407,0.007087998806964346
com.google.android.apps.fitness,2025-01-24 08:43:00+00:00,2025-01-24 08:42:00+00:00,0.011406999588012695,0.007087998550966667
com.fitbit.FitbitMobile,2025-01-24 08:44:00+00:00,2025-01-24 08:43:00+00:00,0.045628,0.028351995227857384
com.google.android.apps.fitness,2025-01-24 08:44:00+00:00,2025-01-24 08:43:00+00:00,0.04562799835205078,0.02835199420386667
com.fitbit.FitbitMobile,2025-01-24 08:45:00+00:00,2025-01-24 08:44:00+00:00,0.021472,0.013342115401344652
com.google.android.apps.fitness,2025-01-24 08:45:00+00:00,2025-01-24 08:44:00+00:00,0.021472000122070314,0.013342115477195816
com.fitbit.FitbitMobile,2025-01-24 08:46:00+00:00,2025-01-24 08:45:00+00:00,0.021472,0.013342115401344652
com.google.android.apps.fitness,2025-01-24 08:46:00+00:00,2025-01-24 08:45:00+00:00,0.021472000122070314,0.013342115477195816
com.fitbit.FitbitMobile,2025-01-24 08:47:00+00:00,2025-01-24 08:46:00+00:00,0.041602,0.02585034859010526
com.google.android.apps.fitness,2025-01-24 08:47:00+00:00,2025-01-24 08:46:00+00:00,0.04160200119018555,0.02585034932965411
com.fitbit.FitbitMobile,2025-01-24 08:48:00+00:00,2025-01-24 08:47:00+00:00,0.014091,0.008755763232132428
com.google.android.apps.fitness,2025-01-24 08:48:00+00:00,2025-01-24 08:47:00+00:00,0.014090999603271485,0.008755762985616145
com.fitbit.FitbitMobile,2025-01-24 08:49:00+00:00,2025-01-24 08:48:00+00:00,0.022814,0.014175997613928692
com.google.android.apps.fitness,2025-01-24 08:49:00+00:00,2025-01-24 08:48:00+00:00,0.02281399917602539,0.014175997101933334
com.fitbit.FitbitMobile,2025-01-24 08:50:00+00:00,2025-01-24 08:49:00+00:00,0.016104,0.010006586551008488
com.google.android.apps.fitness,2025-01-24 08:50:00+00:00,2025-01-24 08:49:00+00:00,0.016104000091552734,0.010006586607896861
com.fitbit.FitbitMobile,2025-01-24 08:51:00+00:00,2025-01-24 08:50:00+00:00,0.014762,0.009172704338424448
com.google.android.apps.fitness,2025-01-24 08:51:00+00:00,2025-01-24 08:50:00+00:00,0.01476200008392334,0.009172704390572124
com.google.android.apps.fitness,2025-01-24 08:51:00+00:00,2025-01-24 08:51:00+00:00,3.215179604012519e-07,1.997824949365901e-07
com.fitbit.FitbitMobile,2025-01-24 08:52:00+00:00,2025-01-24 08:51:00+00:00,0.030866,0.019179290889432935
com.google.android.apps.fitness,2025-01-24 08:52:00+00:00,2025-01-24 08:51:00+00:00,0.03086599922180176,0.019179290405881764
com.google.android.apps.fitness,2025-01-24 08:52:00+00:00,2025-01-24 08:52:00+00:00,3.9836656651459636e-07,2.47534123624962e-07
com.fitbit.FitbitMobile,2025-01-24 08:53:00+00:00,2025-01-24 08:52:00+00:00,0.016104,0.010006586551008488
com.google.android.apps.fitness,2025-01-24 08:53:00+00:00,2025-01-24 08:52:00+00:00,0.016104000091552734,0.010006586607896861
com.google.android.apps.fitness,2025-01-24 08:53:00+00:00,2025-01-24 08:53:00+00:00,3.2303924672305584e-07,2.0072778078159734e-07
com.fitbit.FitbitMobile,2025-01-24 08:54:00+00:00,2025-01-24 08:53:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 08:54:00+00:00,2025-01-24 08:53:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 08:55:00+00:00,2025-01-24 08:54:00+00:00,0.022143,0.013759056507636673
com.google.android.apps.fitness,2025-01-24 08:55:00+00:00,2025-01-24 08:54:00+00:00,0.02214299964904785,0.013759056289564574
com.google.android.apps.fitness,2025-01-24 08:55:00+00:00,2025-01-24 08:55:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 08:56:00+00:00,2025-01-24 08:55:00+00:00,0.022143,0.013759056507636673
com.google.android.apps.fitness,2025-01-24 08:56:00+00:00,2025-01-24 08:55:00+00:00,0.02214299964904785,0.013759056289564574
com.google.android.apps.fitness,2025-01-24 08:56:00+00:00,2025-01-24 08:56:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 08:57:00+00:00,2025-01-24 08:56:00+00:00,0.03355,0.02084705531460102
com.google.android.apps.fitness,2025-01-24 08:57:00+00:00,2025-01-24 08:56:00+00:00,0.03354999923706055,0.020847054840531242
com.google.android.apps.fitness,2025-01-24 08:57:00+00:00,2025-01-24 08:57:00+00:00,4.45804005721584e-07,2.7701045504466677e-07
com.fitbit.FitbitMobile,2025-01-24 08:58:00+00:00,2025-01-24 08:57:00+00:00,0.024827,0.015426820932804753
com.google.android.apps.fitness,2025-01-24 08:58:00+00:00,2025-01-24 08:57:00+00:00,0.02482699966430664,0.015426820724214052
com.google.android.apps.fitness,2025-01-24 08:58:00+00:00,2025-01-24 08:58:00+00:00,4.972641472704709e-07,3.08986384027285e-07
com.fitbit.FitbitMobile,2025-01-24 08:59:00+00:00,2025-01-24 08:58:00+00:00,0.007381,0.004586352169212224
com.google.android.apps.fitness,2025-01-24 08:59:00+00:00,2025-01-24 08:58:00+00:00,0.00738100004196167,0.004586352195286062
com.google.android.apps.fitness,2025-01-24 08:59:00+00:00,2025-01-24 08:59:00+00:00,0.003065182685852051,0.0019046209538394938
com.fitbit.FitbitMobile,2025-01-24 09:19:00+00:00,2025-01-24 09:18:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 09:19:00+00:00,2025-01-24 09:18:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 09:20:00+00:00,2025-01-24 09:19:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 09:20:00+00:00,2025-01-24 09:19:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 09:21:00+00:00,2025-01-24 09:20:00+00:00,0.000671,0.00041694110629202037
com.google.android.apps.fitness,2025-01-24 09:21:00+00:00,2025-01-24 09:20:00+00:00,0.0006710000038146973,0.00041694110866236924
com.fitbit.FitbitMobile,2025-01-24 09:22:00+00:00,2025-01-24 09:21:00+00:00,0.004697,0.0029185877440441425
com.google.android.apps.fitness,2025-01-24 09:22:00+00:00,2025-01-24 09:21:00+00:00,0.004697000026702881,0.002918587760636585
com.fitbit.FitbitMobile,2025-01-24 10:41:00+00:00,2025-01-24 10:40:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 10:41:00+00:00,2025-01-24 10:40:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 11:51:00+00:00,2025-01-24 11:50:00+00:00,0.011407,0.007087998806964346
com.google.android.apps.fitness,2025-01-24 11:51:00+00:00,2025-01-24 11:50:00+00:00,0.011406999588012695,0.007087998550966667
com.fitbit.FitbitMobile,2025-01-24 11:52:00+00:00,2025-01-24 11:51:00+00:00,0.026169,0.016260703145388793
com.google.android.apps.fitness,2025-01-24 11:52:00+00:00,2025-01-24 11:51:00+00:00,0.026169000625610353,0.01626070353412601
com.fitbit.FitbitMobile,2025-01-24 11:53:00+00:00,2025-01-24 11:52:00+00:00,0.008052,0.005003293275504244
com.google.android.apps.fitness,2025-01-24 11:53:00+00:00,2025-01-24 11:52:00+00:00,0.008052000045776367,0.0050032933039484305
com.google.android.apps.fitness,2025-01-24 11:53:00+00:00,2025-01-24 11:53:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07
com.fitbit.FitbitMobile,2025-01-24 11:54:00+00:00,2025-01-24 11:53:00+00:00,0.003355,0.0020847055314601017
com.google.android.apps.fitness,2025-01-24 11:54:00+00:00,2025-01-24 11:53:00+00:00,0.003355000019073486,0.002084705543311846
com.fitbit.FitbitMobile,2025-01-24 11:56:00+00:00,2025-01-24 11:55:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 11:56:00+00:00,2025-01-24 11:55:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 11:57:00+00:00,2025-01-24 11:56:00+00:00,0.021472,0.013342115401344652
com.google.android.apps.fitness,2025-01-24 11:57:00+00:00,2025-01-24 11:56:00+00:00,0.021472000122070314,0.013342115477195816
com.google.android.apps.fitness,2025-01-24 11:57:00+00:00,2025-01-24 11:57:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 11:58:00+00:00,2025-01-24 11:57:00+00:00,0.00671,0.004169411062920203
com.google.android.apps.fitness,2025-01-24 11:58:00+00:00,2025-01-24 11:57:00+00:00,0.006710000038146972,0.004169411086623692
com.fitbit.FitbitMobile,2025-01-24 11:59:00+00:00,2025-01-24 11:58:00+00:00,0.011407,0.007087998806964346
com.google.android.apps.fitness,2025-01-24 11:59:00+00:00,2025-01-24 11:58:00+00:00,0.011406999588012695,0.007087998550966667
com.google.android.apps.fitness,2025-01-24 11:59:00+00:00,2025-01-24 11:59:00+00:00,2.665454521775246e-07,1.6562407706110865e-07
com.fitbit.FitbitMobile,2025-01-24 12:00:00+00:00,2025-01-24 11:59:00+00:00,0.018117,0.01125740986988455
com.google.android.apps.fitness,2025-01-24 12:00:00+00:00,2025-01-24 11:59:00+00:00,0.018117000579833984,0.011257410230177579
com.google.android.apps.fitness,2025-01-24 12:00:00+00:00,2025-01-24 12:00:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 12:01:00+00:00,2025-01-24 12:00:00+00:00,0.014762,0.009172704338424448
com.google.android.apps.fitness,2025-01-24 12:01:00+00:00,2025-01-24 12:00:00+00:00,0.01476200008392334,0.009172704390572124
com.google.android.apps.fitness,2025-01-24 12:01:00+00:00,2025-01-24 12:01:00+00:00,3.3318181522190573e-07,2.070300963263858e-07
com.fitbit.FitbitMobile,2025-01-24 12:02:00+00:00,2025-01-24 12:01:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 12:02:00+00:00,2025-01-24 12:01:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 12:04:00+00:00,2025-01-24 12:03:00+00:00,0.004026,0.002501646637752122
com.google.android.apps.fitness,2025-01-24 12:04:00+00:00,2025-01-24 12:03:00+00:00,0.004026000022888184,0.0025016466519742152
com.fitbit.FitbitMobile,2025-01-24 12:15:00+00:00,2025-01-24 12:14:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 12:15:00+00:00,2025-01-24 12:14:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 12:17:00+00:00,2025-01-24 12:16:00+00:00,0.002684,0.0016677644251680815
com.google.android.apps.fitness,2025-01-24 12:17:00+00:00,2025-01-24 12:16:00+00:00,0.002684000015258789,0.001667764434649477
com.fitbit.FitbitMobile,2025-01-24 12:18:00+00:00,2025-01-24 12:17:00+00:00,0.001342,0.0008338822125840407
com.google.android.apps.fitness,2025-01-24 12:18:00+00:00,2025-01-24 12:17:00+00:00,0.0013420000076293946,0.0008338822173247385
com.fitbit.FitbitMobile,2025-01-24 12:21:00+00:00,2025-01-24 12:20:00+00:00,0.006039,0.003752469956628183
com.google.android.apps.fitness,2025-01-24 12:21:00+00:00,2025-01-24 12:20:00+00:00,0.006039000034332275,0.003752469977961323
com.fitbit.FitbitMobile,2025-01-24 12:22:00+00:00,2025-01-24 12:21:00+00:00,0.007381,0.004586352169212224
com.google.android.apps.fitness,2025-01-24 12:22:00+00:00,2025-01-24 12:21:00+00:00,0.00738100004196167,0.004586352195286062
com.fitbit.FitbitMobile,2025-01-24 12:23:00+00:00,2025-01-24 12:22:00+00:00,0.002013,0.001250823318876061
com.google.android.apps.fitness,2025-01-24 12:23:00+00:00,2025-01-24 12:22:00+00:00,0.002013000011444092,0.0012508233259871076
com.fitbit.FitbitMobile,2025-01-24 12:24:00+00:00,2025-01-24 12:23:00+00:00,0.010736,0.006671057700672326
com.google.android.apps.fitness,2025-01-24 12:24:00+00:00,2025-01-24 12:23:00+00:00,0.010736000061035157,0.006671057738597908
com.fitbit.FitbitMobile,2025-01-24 12:25:00+00:00,2025-01-24 12:24:00+00:00,0.027511,0.017094585357972834
com.google.android.apps.fitness,2025-01-24 12:25:00+00:00,2025-01-24 12:24:00+00:00,0.02751099967956543,0.01709458515886353
com.google.android.apps.fitness,2025-01-24 12:25:00+00:00,2025-01-24 12:25:00+00:00,5.311675486154854e-07,3.300530333027735e-07
com.fitbit.FitbitMobile,2025-01-24 12:26:00+00:00,2025-01-24 12:25:00+00:00,0.004697,0.0029185877440441425
